seat_id,x,y,z
left_seats.1551,98.2844,-4.1348,13.8873
right_seats.1551,98.2843,82.9759,15.5287
left_seats.1552,98.2844,-4.9197,14.2977
right_seats.1552,98.2843,83.7609,15.9391
left_seats.1553,98.2844,-5.7046,14.708
right_seats.1553,98.2843,84.5458,16.3494
left_seats.1554,98.2844,-6.4896,15.1184
right_seats.1554,98.2843,85.3307,16.7598
left_seats.1555,98.2844,-7.2745,15.5287
right_seats.1555,98.7564,78.2663,13.0666
left_seats.1556,98.2844,-8.0594,15.9391
right_seats.1556,98.7564,79.0513,13.477
left_seats.1557,98.2844,-8.8444,16.3494
right_seats.1557,98.7564,79.8362,13.8873
left_seats.1558,98.2844,-9.6293,16.7598
right_seats.1558,98.7564,80.6211,14.2977
left_seats.1559,98.7564,-2.5649,13.0666
right_seats.1559,98.7564,81.4061,14.708
left_seats.1560,98.7564,-3.3498,13.477
right_seats.1560,98.7564,82.191,15.1184
left_seats.1561,98.7564,-4.1348,13.8873
right_seats.1561,98.7564,82.9759,15.5287
left_seats.1562,98.7564,-4.9197,14.2977
right_seats.1562,98.7564,83.7609,15.9391
left_seats.1563,98.7564,-5.7046,14.708
right_seats.1563,98.7564,84.5458,16.3494
left_seats.1564,98.7564,-6.4896,15.1184
right_seats.1564,98.7564,85.3307,16.7598
left_seats.1565,98.7564,-7.2745,15.5287
right_seats.1565,99.2285,78.2663,13.0666
left_seats.1566,98.7564,-8.0594,15.9391
right_seats.1566,99.2285,79.0513,13.477
left_seats.1567,98.7564,-8.8444,16.3494
right_seats.1567,99.2285,79.8362,13.8873
left_seats.1568,98.7564,-9.6293,16.7598
right_seats.1568,99.2285,80.6211,14.2977
left_seats.1569,99.2285,-2.5649,13.0666
right_seats.1569,99.2285,81.4061,14.708
left_seats.1570,99.2285,-3.3498,13.477
right_seats.1570,99.2285,82.191,15.1184
left_seats.1571,99.2285,-4.1348,13.8873
right_seats.1571,99.2285,82.9759,15.5287
left_seats.1572,99.2285,-4.9197,14.2977
right_seats.1572,99.2285,83.7609,15.9391
left_seats.1573,99.2285,-5.7046,14.708
right_seats.1573,99.2285,84.5458,16.3494
left_seats.1574,99.2285,-6.4896,15.1184
right_seats.1574,99.2285,85.3307,16.7598
left_seats.1575,99.2285,-7.2745,15.5287
right_seats.1575,99.7006,78.2663,13.0666
left_seats.1576,99.2285,-8.0594,15.9391
right_seats.1576,99.7006,79.0513,13.477
left_seats.1577,99.2285,-8.8444,16.3494
right_seats.1577,99.7006,79.8362,13.8873
left_seats.1578,99.2285,-9.6293,16.7598
right_seats.1578,99.7006,80.6211,14.2977
left_seats.1579,99.7006,-2.5649,13.0666
right_seats.1579,99.7006,81.4061,14.708
left_seats.1580,99.7006,-3.3498,13.477
right_seats.1580,99.7006,82.191,15.1184
left_seats.1581,99.7006,-4.1348,13.8873
right_seats.1581,99.7006,82.9759,15.5287
left_seats.1582,99.7006,-4.9197,14.2977
right_seats.1582,99.7006,83.7609,15.9391
left_seats.1583,99.7006,-5.7046,14.708
right_seats.1583,99.7006,84.5458,16.3494
left_seats.1584,99.7006,-6.4896,15.1184
right_seats.1584,99.7006,85.3307,16.7598
left_seats.1585,99.7006,-7.2745,15.5287
right_seats.1585,100.1727,78.2663,13.0666
left_seats.1586,99.7006,-8.0594,15.9391
right_seats.1586,100.1727,79.0513,13.477
left_seats.1587,99.7006,-8.8444,16.3494
right_seats.1587,100.1727,79.8362,13.8873
left_seats.1588,99.7006,-9.6293,16.7598
right_seats.1588,100.1727,80.6211,14.2977
left_seats.1589,100.1727,-2.5649,13.0666
right_seats.1589,100.1727,81.4061,14.708
left_seats.1590,100.1727,-3.3498,13.477
right_seats.1590,100.1727,82.191,15.1184
left_seats.1591,100.1727,-4.1348,13.8873
right_seats.1591,100.1727,82.9759,15.5287
left_seats.1592,100.1727,-4.9197,14.2977
right_seats.1592,100.1727,83.7609,15.9391
left_seats.1593,100.1727,-5.7046,14.708
right_seats.1593,100.1727,84.5458,16.3494
left_seats.1594,100.1727,-6.4896,15.1184
right_seats.1594,100.1727,85.3307,16.7598
left_seats.1595,100.1727,-7.2745,15.5287
right_seats.1595,100.6448,78.2663,13.0666
left_seats.1596,100.1727,-8.0594,15.9391
right_seats.1596,100.6448,79.0513,13.477
left_seats.1597,100.1727,-8.8444,16.3494
right_seats.1597,100.6448,79.8362,13.8873
left_seats.1598,100.1727,-9.6293,16.7598
right_seats.1598,100.6448,80.6211,14.2977
left_seats.1599,100.6448,-2.5649,13.0666
right_seats.1599,100.6448,81.4061,14.708
left_seats.1600,100.6448,-3.3498,13.477
right_seats.1600,100.6448,82.191,15.1184
left_seats.1601,100.6448,-4.1348,13.8873
right_seats.1601,100.6448,82.9759,15.5287
left_seats.1602,100.6448,-4.9197,14.2977
right_seats.1602,100.6448,83.7609,15.9391
left_seats.1603,100.6448,-5.7046,14.708
right_seats.1603,100.6448,84.5458,16.3494
left_seats.1604,100.6448,-6.4896,15.1184
right_seats.1604,100.6448,85.3307,16.7598
left_seats.1605,100.6448,-7.2745,15.5287
right_seats.1605,102.5331,78.2663,13.0666
left_seats.1606,100.6448,-8.0594,15.9391
right_seats.1606,102.5331,79.0513,13.477
left_seats.1607,100.6448,-8.8444,16.3494
right_seats.1607,102.5331,79.8362,13.8873
left_seats.1608,100.6448,-9.6293,16.7598
right_seats.1608,102.5331,80.6211,14.2977
left_seats.1609,102.5331,-2.5649,13.0666
right_seats.1609,102.5331,81.4061,14.708
left_seats.1610,102.5331,-3.3498,13.477
right_seats.1610,102.5331,82.191,15.1184
left_seats.1611,102.5331,-4.1348,13.8873
right_seats.1611,102.5331,82.9759,15.5287
left_seats.1612,102.5331,-4.9197,14.2977
right_seats.1612,102.5331,83.7609,15.9391
left_seats.1613,102.5331,-5.7046,14.708
right_seats.1613,102.5331,84.5458,16.3494
left_seats.1614,102.5331,-6.4896,15.1184
right_seats.1614,102.5331,85.3307,16.7598
left_seats.1615,102.5331,-7.2745,15.5287
right_seats.1615,103.0052,78.2663,13.0666
left_seats.1616,102.5331,-8.0594,15.9391
right_seats.1616,103.0052,79.0513,13.477
left_seats.1617,102.5331,-8.8444,16.3494
right_seats.1617,103.0052,79.8362,13.8873
left_seats.1618,102.5331,-9.6293,16.7598
right_seats.1618,103.0052,80.6211,14.2977
left_seats.1619,103.0052,-2.5649,13.0666
right_seats.1619,103.0052,81.4061,14.708
left_seats.1620,103.0052,-3.3498,13.477
right_seats.1620,103.0052,82.191,15.1184
left_seats.1621,103.0052,-4.1348,13.8873
right_seats.1621,103.0052,82.9759,15.5287
left_seats.1622,103.0052,-4.9197,14.2977
right_seats.1622,103.0052,83.7609,15.9391
left_seats.1623,103.0052,-5.7046,14.708
right_seats.1623,103.0052,84.5458,16.3494
left_seats.1624,103.0052,-6.4896,15.1184
right_seats.1624,103.0052,85.3307,16.7598
left_seats.1625,103.0052,-7.2745,15.5287
right_seats.1625,103.4773,78.2663,13.0666
left_seats.1626,103.0052,-8.0594,15.9391
right_seats.1626,103.4773,79.0513,13.477
left_seats.1627,103.0052,-8.8444,16.3494
right_seats.1627,103.4773,79.8362,13.8873
left_seats.1628,103.0052,-9.6293,16.7598
right_seats.1628,103.4773,80.6211,14.2977
left_seats.1629,103.4773,-2.5649,13.0666
right_seats.1629,103.4773,81.4061,14.708
left_seats.1630,103.4773,-3.3498,13.477
right_seats.1630,103.4773,82.191,15.1184
left_seats.1631,103.4773,-4.1348,13.8873
right_seats.1631,103.4773,82.9759,15.5287
left_seats.1632,103.4773,-4.9197,14.2977
right_seats.1632,103.4773,83.7609,15.9391
left_seats.1633,103.4773,-5.7046,14.708
right_seats.1633,103.4773,84.5458,16.3494
left_seats.1634,103.4773,-6.4896,15.1184
right_seats.1634,103.4773,85.3307,16.7598
left_seats.1635,103.4773,-7.2745,15.5287
right_seats.1635,103.9494,78.2663,13.0666
left_seats.1636,103.4773,-8.0594,15.9391
right_seats.1636,103.9494,79.0513,13.477
left_seats.1637,103.4773,-8.8444,16.3494
right_seats.1637,103.9494,79.8362,13.8873
left_seats.1638,103.4773,-9.6293,16.7598
right_seats.1638,103.9494,80.6211,14.2977
left_seats.1639,103.9494,-2.5649,13.0666
right_seats.1639,103.9494,81.4061,14.708
left_seats.1640,103.9494,-3.3498,13.477
right_seats.1640,103.9494,82.191,15.1184
left_seats.1641,103.9494,-4.1348,13.8873
right_seats.1641,103.9494,82.9759,15.5287
left_seats.1642,103.9494,-4.9197,14.2977
right_seats.1642,103.9494,83.7609,15.9391
left_seats.1643,103.9494,-5.7046,14.708
right_seats.1643,103.9494,84.5458,16.3494
left_seats.1644,103.9494,-6.4896,15.1184
right_seats.1644,103.9494,85.3307,16.7598
left_seats.1645,103.9494,-7.2745,15.5287
right_seats.1645,104.4215,78.2663,13.0666
left_seats.1646,103.9494,-8.0594,15.9391
right_seats.1646,104.4215,79.0513,13.477
left_seats.1647,103.9494,-8.8444,16.3494
right_seats.1647,104.4215,79.8362,13.8873
left_seats.1648,103.9494,-9.6293,16.7598
right_seats.1648,104.4215,80.6211,14.2977
left_seats.1649,104.4215,-2.5649,13.0666
right_seats.1649,104.4215,81.4061,14.708
left_seats.1650,104.4215,-3.3498,13.477
right_seats.1650,104.4215,82.191,15.1184
left_seats.1651,104.4215,-4.1348,13.8873
right_seats.1651,104.4215,82.9759,15.5287
left_seats.1652,104.4215,-4.9197,14.2977
right_seats.1652,104.4215,83.7609,15.9391
left_seats.1653,104.4215,-5.7046,14.708
right_seats.1653,104.4215,84.5458,16.3494
left_seats.1654,104.4215,-6.4896,15.1184
right_seats.1654,104.4215,85.3307,16.7598
left_seats.1655,104.4215,-7.2745,15.5287
right_seats.1655,104.8936,78.2663,13.0666
left_seats.1656,104.4215,-8.0594,15.9391
right_seats.1656,104.8936,79.0513,13.477
left_seats.1657,104.4215,-8.8444,16.3494
right_seats.1657,104.8936,79.8362,13.8873
left_seats.1658,104.4215,-9.6293,16.7598
right_seats.1658,104.8936,80.6211,14.2977
left_seats.1659,104.8936,-2.5649,13.0666
right_seats.1659,104.8936,81.4061,14.708
left_seats.1660,104.8936,-3.3498,13.477
right_seats.1660,104.8936,82.191,15.1184
left_seats.1661,104.8936,-4.1348,13.8873
right_seats.1661,104.8936,82.9759,15.5287
left_seats.1662,104.8936,-4.9197,14.2977
right_seats.1662,104.8936,83.7609,15.9391
left_seats.1663,104.8936,-5.7046,14.708
right_seats.1663,104.8936,84.5458,16.3494
left_seats.1664,104.8936,-6.4896,15.1184
right_seats.1664,104.8936,85.3307,16.7598
left_seats.1665,104.8936,-7.2745,15.5287
right_seats.1665,105.3657,78.2663,13.0666
left_seats.1666,104.8936,-8.0594,15.9391
right_seats.1666,105.3657,79.0513,13.477
left_seats.1667,104.8936,-8.8444,16.3494
right_seats.1667,105.3657,79.8362,13.8873
left_seats.1668,104.8936,-9.6293,16.7598
right_seats.1668,105.3657,80.6211,14.2977
left_seats.1669,105.3657,-2.5649,13.0666
right_seats.1669,105.3657,81.4061,14.708
left_seats.1670,105.3657,-3.3498,13.477
right_seats.1670,105.3657,82.191,15.1184
left_seats.1671,105.3657,-4.1348,13.8873
right_seats.1671,105.3657,82.9759,15.5287
left_seats.1672,105.3657,-4.9197,14.2977
right_seats.1672,105.3657,83.7609,15.9391
left_seats.1673,105.3657,-5.7046,14.708
right_seats.1673,105.3657,84.5458,16.3494
left_seats.1674,105.3657,-6.4896,15.1184
right_seats.1674,105.3657,85.3307,16.7598
left_seats.1675,105.3657,-7.2745,15.5287
right_seats.1675,105.8378,78.2663,13.0666
left_seats.1676,105.3657,-8.0594,15.9391
right_seats.1676,105.8378,79.0513,13.477
left_seats.1677,105.3657,-8.8444,16.3494
right_seats.1677,105.8378,79.8362,13.8873
left_seats.1678,105.3657,-9.6293,16.7598
right_seats.1678,105.8378,80.6211,14.2977
left_seats.1679,105.8378,-2.5649,13.0666
right_seats.1679,105.8378,81.4061,14.708
left_seats.1680,105.8378,-3.3498,13.477
right_seats.1680,105.8378,82.191,15.1184
left_seats.1681,105.8378,-4.1348,13.8873
right_seats.1681,105.8378,82.9759,15.5287
left_seats.1682,105.8378,-4.9197,14.2977
right_seats.1682,105.8378,83.7609,15.9391
left_seats.1683,105.8378,-5.7046,14.708
right_seats.1683,105.8378,84.5458,16.3494
left_seats.1684,105.8378,-6.4896,15.1184
right_seats.1684,105.8378,85.3307,16.7598
left_seats.1685,105.8378,-7.2745,15.5287
right_seats.1685,106.3098,78.2663,13.0666
left_seats.1686,105.8378,-8.0594,15.9391
right_seats.1686,106.3098,79.0513,13.477
left_seats.1687,105.8378,-8.8444,16.3494
right_seats.1687,106.3098,79.8362,13.8873
left_seats.1688,105.8378,-9.6293,16.7598
right_seats.1688,106.3098,80.6211,14.2977
left_seats.1689,106.3099,-2.5649,13.0666
right_seats.1689,106.3098,81.4061,14.708
left_seats.1690,106.3099,-3.3498,13.477
right_seats.1690,106.3098,82.191,15.1184
left_seats.1691,106.3099,-4.1348,13.8873
right_seats.1691,106.3098,82.9759,15.5287
left_seats.1692,106.3099,-4.9197,14.2977
right_seats.1692,106.3098,83.7609,15.9391
left_seats.1693,106.3099,-5.7046,14.708
right_seats.1693,106.3098,84.5458,16.3494
left_seats.1694,106.3099,-6.4896,15.1184
right_seats.1694,106.3098,85.3307,16.7598
left_seats.1695,106.3099,-7.2745,15.5287
right_seats.1695,106.7819,78.2663,13.0666
left_seats.1696,106.3099,-8.0594,15.9391
right_seats.1696,106.7819,79.0513,13.477
left_seats.1697,106.3099,-8.8444,16.3494
right_seats.1697,106.7819,79.8362,13.8873
left_seats.1698,106.3099,-9.6293,16.7598
right_seats.1698,106.7819,80.6211,14.2977
left_seats.1699,106.7819,-2.5649,13.0666
right_seats.1699,106.7819,81.4061,14.708
left_seats.1700,106.7819,-3.3498,13.477
right_seats.1700,106.7819,82.191,15.1184
left_seats.1701,106.7819,-4.1348,13.8873
right_seats.1701,106.7819,82.9759,15.5287
left_seats.1702,106.7819,-4.9197,14.2977
right_seats.1702,106.7819,83.7609,15.9391
left_seats.1703,106.7819,-5.7046,14.708
right_seats.1703,106.7819,84.5458,16.3494
left_seats.1704,106.7819,-6.4896,15.1184
right_seats.1704,106.7819,85.3307,16.7598
left_seats.1705,106.7819,-7.2745,15.5287
right_seats.1705,107.254,78.2663,13.0666
left_seats.1706,106.7819,-8.0594,15.9391
right_seats.1706,107.254,79.0513,13.477
left_seats.1707,106.7819,-8.8444,16.3494
right_seats.1707,107.254,79.8362,13.8873
left_seats.1708,106.7819,-9.6293,16.7598
right_seats.1708,107.254,80.6211,14.2977
left_seats.1709,107.254,-2.5649,13.0666
right_seats.1709,107.254,81.4061,14.708
left_seats.1710,107.254,-3.3498,13.477
right_seats.1710,107.254,82.191,15.1184
left_seats.1711,107.254,-4.1348,13.8873
right_seats.1711,107.254,82.9759,15.5287
left_seats.1712,107.254,-4.9197,14.2977
right_seats.1712,107.254,83.7609,15.9391
left_seats.1713,107.254,-5.7046,14.708
right_seats.1713,107.254,84.5458,16.3494
left_seats.1714,107.254,-6.4896,15.1184
right_seats.1714,107.254,85.3307,16.7598
left_seats.1715,107.254,-7.2745,15.5287
right_seats.1715,107.7261,78.2663,13.0666
left_seats.1716,107.254,-8.0594,15.9391
right_seats.1716,107.7261,79.0513,13.477
left_seats.1717,107.254,-8.8444,16.3494
right_seats.1717,107.7261,79.8362,13.8873
left_seats.1718,107.254,-9.6293,16.7598
right_seats.1718,107.7261,80.6211,14.2977
left_seats.1719,107.7261,-2.5649,13.0666
right_seats.1719,107.7261,81.4061,14.708
left_seats.1720,107.7261,-3.3498,13.477
right_seats.1720,107.7261,82.191,15.1184
left_seats.1721,107.7261,-4.1348,13.8873
right_seats.1721,107.7261,82.9759,15.5287
left_seats.1722,107.7261,-4.9197,14.2977
right_seats.1722,107.7261,83.7609,15.9391
left_seats.1723,107.7261,-5.7046,14.708
right_seats.1723,107.7261,84.5458,16.3494
left_seats.1724,107.7261,-6.4896,15.1184
right_seats.1724,107.7261,85.3307,16.7598
left_seats.1725,107.7261,-7.2745,15.5287
right_seats.1725,108.1982,78.2663,13.0666
left_seats.1726,107.7261,-8.0594,15.9391
right_seats.1726,108.1982,79.0513,13.477
left_seats.1727,107.7261,-8.8444,16.3494
right_seats.1727,108.1982,79.8362,13.8873
left_seats.1728,107.7261,-9.6293,16.7598
right_seats.1728,108.1982,80.6211,14.2977
left_seats.1729,108.1982,-2.5649,13.0666
right_seats.1729,108.1982,81.4061,14.708
left_seats.1730,108.1982,-3.3498,13.477
right_seats.1730,108.1982,82.191,15.1184
left_seats.1731,108.1982,-4.1348,13.8873
right_seats.1731,108.1982,82.9759,15.5287
left_seats.1732,108.1982,-4.9197,14.2977
right_seats.1732,108.1982,83.7609,15.9391
left_seats.1733,108.1982,-5.7046,14.708
right_seats.1733,108.1982,84.5458,16.3494
left_seats.1734,108.1982,-6.4896,15.1184
right_seats.1734,108.1982,85.3307,16.7598
left_seats.1735,108.1982,-7.2745,15.5287
right_seats.1735,108.6703,78.2663,13.0666
left_seats.1736,108.1982,-8.0594,15.9391
right_seats.1736,108.6703,79.0513,13.477
left_seats.1737,108.1982,-8.8444,16.3494
right_seats.1737,108.6703,79.8362,13.8873
left_seats.1738,108.1982,-9.6293,16.7598
right_seats.1738,108.6703,80.6211,14.2977
left_seats.1739,108.6703,-2.5649,13.0666
right_seats.1739,108.6703,81.4061,14.708
left_seats.1740,108.6703,-3.3498,13.477
right_seats.1740,108.6703,82.191,15.1184
left_seats.1741,108.6703,-4.1348,13.8873
right_seats.1741,108.6703,82.9759,15.5287
left_seats.1742,108.6703,-4.9197,14.2977
right_seats.1742,108.6703,83.7609,15.9391
left_seats.1743,108.6703,-5.7046,14.708
right_seats.1743,108.6703,84.5458,16.3494
left_seats.1744,108.6703,-6.4896,15.1184
right_seats.1744,108.6703,85.3307,16.7598
left_seats.1745,108.6703,-7.2745,15.5287
right_seats.1745,109.1424,78.2663,13.0666
left_seats.1746,108.6703,-8.0594,15.9391
right_seats.1746,109.1424,79.0513,13.477
left_seats.1747,108.6703,-8.8444,16.3494
right_seats.1747,109.1424,79.8362,13.8873
left_seats.1748,108.6703,-9.6293,16.7598
right_seats.1748,109.1424,80.6211,14.2977
left_seats.1749,109.1424,-2.5649,13.0666
right_seats.1749,109.1424,81.4061,14.708
left_seats.1750,109.1424,-3.3498,13.477
right_seats.1750,109.1424,82.191,15.1184
left_seats.1751,109.1424,-4.1348,13.8873
right_seats.1751,109.1424,82.9759,15.5287
left_seats.1752,109.1424,-4.9197,14.2977
right_seats.1752,109.1424,83.7609,15.9391
left_seats.1753,109.1424,-5.7046,14.708
right_seats.1753,109.1424,84.5458,16.3494
left_seats.1754,109.1424,-6.4896,15.1184
right_seats.1754,109.1424,85.3307,16.7598
left_seats.1755,109.1424,-7.2745,15.5287
right_seats.1755,109.6145,78.2663,13.0666
left_seats.1756,109.1424,-8.0594,15.9391
right_seats.1756,109.6145,79.0513,13.477
left_seats.1757,109.1424,-8.8444,16.3494
right_seats.1757,109.6145,79.8362,13.8873
left_seats.1758,109.1424,-9.6293,16.7598
right_seats.1758,109.6145,80.6211,14.2977
left_seats.1759,109.6145,-2.5649,13.0666
right_seats.1759,109.6145,81.4061,14.708
left_seats.1760,109.6145,-3.3498,13.477
right_seats.1760,109.6145,82.191,15.1184
left_seats.1761,109.6145,-4.1348,13.8873
right_seats.1761,109.6145,82.9759,15.5287
left_seats.1762,109.6145,-4.9197,14.2977
right_seats.1762,109.6145,83.7609,15.9391
left_seats.1763,109.6145,-5.7046,14.708
right_seats.1763,109.6145,84.5458,16.3494
left_seats.1764,109.6145,-6.4896,15.1184
right_seats.1764,109.6145,85.3307,16.7598
left_seats.1765,109.6145,-7.2745,15.5287
right_seats.1765,110.0866,78.2663,13.0666
left_seats.1766,109.6145,-8.0594,15.9391
right_seats.1766,110.0866,79.0513,13.477
left_seats.1767,109.6145,-8.8444,16.3494
right_seats.1767,110.0866,79.8362,13.8873
left_seats.1768,109.6145,-9.6293,16.7598
right_seats.1768,110.0866,80.6211,14.2977
left_seats.1769,110.0866,-2.5649,13.0666
right_seats.1769,110.0866,81.4061,14.708
left_seats.1770,110.0866,-3.3498,13.477
right_seats.1770,110.0866,82.191,15.1184
left_seats.1771,110.0866,-4.1348,13.8873
right_seats.1771,110.0866,82.9759,15.5287
left_seats.1772,110.0866,-4.9197,14.2977
right_seats.1772,110.0866,83.7609,15.9391
left_seats.1773,110.0866,-5.7046,14.708
right_seats.1773,110.0866,84.5458,16.3494
left_seats.1774,110.0866,-6.4896,15.1184
right_seats.1774,110.0866,85.3307,16.7598
left_seats.1775,110.0866,-7.2745,15.5287
right_seats.1775,110.5586,78.2663,13.0666
left_seats.1776,110.0866,-8.0594,15.9391
right_seats.1776,110.5586,79.0513,13.477
left_seats.1777,110.0866,-8.8444,16.3494
right_seats.1777,110.5586,79.8362,13.8873
left_seats.1778,110.0866,-9.6293,16.7598
right_seats.1778,110.5586,80.6211,14.2977
left_seats.1779,110.5586,-2.5649,13.0666
right_seats.1779,110.5586,81.4061,14.708
left_seats.1780,110.5586,-3.3498,13.477
right_seats.1780,110.5586,82.191,15.1184
left_seats.1781,110.5586,-4.1348,13.8873
right_seats.1781,110.5586,82.9759,15.5287
left_seats.1782,110.5586,-4.9197,14.2977
right_seats.1782,110.5586,83.7609,15.9391
left_seats.1783,110.5586,-5.7046,14.708
right_seats.1783,110.5586,84.5458,16.3494
left_seats.1784,110.5586,-6.4896,15.1184
right_seats.1784,110.5586,85.3307,16.7598
left_seats.1785,110.5586,-7.2745,15.5287
right_seats.1785,111.0307,78.2663,13.0666
left_seats.1786,110.5586,-8.0594,15.9391
right_seats.1786,111.0307,79.0513,13.477
left_seats.1787,110.5586,-8.8444,16.3494
right_seats.1787,111.0307,79.8362,13.8873
left_seats.1788,110.5586,-9.6293,16.7598
right_seats.1788,111.0307,80.6211,14.2977
left_seats.1789,111.0307,-2.5649,13.0666
right_seats.1789,111.0307,81.4061,14.708
left_seats.1790,111.0307,-3.3498,13.477
right_seats.1790,111.0307,82.191,15.1184
left_seats.1791,111.0307,-4.1348,13.8873
right_seats.1791,111.0307,82.9759,15.5287
left_seats.1792,111.0307,-4.9197,14.2977
right_seats.1792,111.0307,83.7609,15.9391
left_seats.1793,111.0307,-5.7046,14.708
right_seats.1793,111.0307,84.5458,16.3494
left_seats.1794,111.0307,-6.4896,15.1184
right_seats.1794,111.0307,85.3307,16.7598
left_seats.1795,111.0307,-7.2745,15.5287
right_seats.1795,111.5028,78.2663,13.0666
left_seats.1796,111.0307,-8.0594,15.9391
right_seats.1796,111.5028,79.0513,13.477
left_seats.1797,111.0307,-8.8444,16.3494
right_seats.1797,111.5028,79.8362,13.8873
left_seats.1798,111.0307,-9.6293,16.7598
right_seats.1798,111.5028,80.6211,14.2977
left_seats.1799,111.5028,-2.5649,13.0666
right_seats.1799,111.5028,81.4061,14.708
left_seats.1800,111.5028,-3.3498,13.477
right_seats.1800,111.5028,82.191,15.1184
left_seats.1801,111.5028,-4.1348,13.8873
right_seats.1801,111.5028,82.9759,15.5287
left_seats.1802,111.5028,-4.9197,14.2977
right_seats.1802,111.5028,83.7609,15.9391
left_seats.1803,111.5028,-5.7046,14.708
right_seats.1803,111.5028,84.5458,16.3494
left_seats.1804,111.5028,-6.4896,15.1184
right_seats.1804,111.5028,85.3307,16.7598
left_seats.1805,111.5028,-7.2745,15.5287
right_seats.1805,111.9749,78.2663,13.0666
left_seats.1806,111.5028,-8.0594,15.9391
right_seats.1806,111.9749,79.0513,13.477
left_seats.1807,111.5028,-8.8444,16.3494
right_seats.1807,111.9749,79.8362,13.8873
left_seats.1808,111.5028,-9.6293,16.7598
right_seats.1808,111.9749,80.6211,14.2977
left_seats.1809,111.9749,-2.5649,13.0666
right_seats.1809,111.9749,81.4061,14.708
left_seats.1810,111.9749,-3.3498,13.477
right_seats.1810,111.9749,82.191,15.1184
left_seats.1811,111.9749,-4.1348,13.8873
right_seats.1811,111.9749,82.9759,15.5287
left_seats.1812,111.9749,-4.9197,14.2977
right_seats.1812,111.9749,83.7609,15.9391
left_seats.1813,111.9749,-5.7046,14.708
right_seats.1813,111.9749,84.5458,16.3494
left_seats.1814,111.9749,-6.4896,15.1184
right_seats.1814,111.9749,85.3307,16.7598
left_seats.1815,111.9749,-7.2745,15.5287
right_seats.1815,112.447,78.2663,13.0666
left_seats.1816,111.9749,-8.0594,15.9391
right_seats.1816,112.447,79.0513,13.477
left_seats.1817,111.9749,-8.8444,16.3494
right_seats.1817,112.447,79.8362,13.8873
left_seats.1818,111.9749,-9.6293,16.7598
right_seats.1818,112.447,80.6211,14.2977
left_seats.1819,112.447,-2.5649,13.0666
right_seats.1819,112.447,81.4061,14.708
left_seats.1820,112.447,-3.3498,13.477
right_seats.1820,112.447,82.191,15.1184
left_seats.1821,112.447,-4.1348,13.8873
right_seats.1821,112.447,82.9759,15.5287
left_seats.1822,112.447,-4.9197,14.2977
right_seats.1822,112.447,83.7609,15.9391
left_seats.1823,112.447,-5.7046,14.708
right_seats.1823,112.447,84.5458,16.3494
left_seats.1824,112.447,-6.4896,15.1184
right_seats.1824,112.447,85.3307,16.7598
left_seats.1825,112.447,-7.2745,15.5287
right_seats.1825,112.9191,78.2663,13.0666
left_seats.1826,112.447,-8.0594,15.9391
right_seats.1826,112.9191,79.0513,13.477
left_seats.1827,112.447,-8.8444,16.3494
right_seats.1827,112.9191,79.8362,13.8873
left_seats.1828,112.447,-9.6293,16.7598
right_seats.1828,112.9191,80.6211,14.2977
left_seats.1829,112.9191,-2.5649,13.0666
right_seats.1829,112.9191,81.4061,14.708
left_seats.1830,112.9191,-3.3498,13.477
right_seats.1830,112.9191,82.191,15.1184
left_seats.1831,112.9191,-4.1348,13.8873
right_seats.1831,112.9191,82.9759,15.5287
left_seats.1832,112.9191,-4.9197,14.2977
right_seats.1832,112.9191,83.7609,15.9391
left_seats.1833,112.9191,-5.7046,14.708
right_seats.1833,112.9191,84.5458,16.3494
left_seats.1834,112.9191,-6.4896,15.1184
right_seats.1834,112.9191,85.3307,16.7598
left_seats.1835,112.9191,-7.2745,15.5287
right_seats.1835,113.3912,78.2663,13.0666
left_seats.1836,112.9191,-8.0594,15.9391
right_seats.1836,113.3912,79.0513,13.477
left_seats.1837,112.9191,-8.8444,16.3494
right_seats.1837,113.3912,79.8362,13.8873
left_seats.1838,112.9191,-9.6293,16.7598
right_seats.1838,113.3912,80.6211,14.2977
left_seats.1839,113.3912,-2.5649,13.0666
right_seats.1839,113.3912,81.4061,14.708
left_seats.1840,113.3912,-3.3498,13.477
right_seats.1840,113.3912,82.191,15.1184
left_seats.1841,113.3912,-4.1348,13.8873
right_seats.1841,113.3912,82.9759,15.5287
left_seats.1842,113.3912,-4.9197,14.2977
right_seats.1842,113.3912,83.7609,15.9391
left_seats.1843,113.3912,-5.7046,14.708
right_seats.1843,113.3912,84.5458,16.3494
left_seats.1844,113.3912,-6.4896,15.1184
right_seats.1844,113.3912,85.3307,16.7598
left_seats.1845,113.3912,-7.2745,15.5287
right_seats.1845,113.8633,78.2663,13.0666
left_seats.1846,113.3912,-8.0594,15.9391
right_seats.1846,113.8633,79.0513,13.477
left_seats.1847,113.3912,-8.8444,16.3494
right_seats.1847,113.8633,79.8362,13.8873
left_seats.1848,113.3912,-9.6293,16.7598
right_seats.1848,113.8633,80.6211,14.2977
left_seats.1849,113.8633,-2.5649,13.0666
right_seats.1849,113.8633,81.4061,14.708
left_seats.1850,113.8633,-3.3498,13.477
right_seats.1850,113.8633,82.191,15.1184
left_seats.1851,113.8633,-4.1348,13.8873
right_seats.1851,113.8633,82.9759,15.5287
left_seats.1852,113.8633,-4.9197,14.2977
